1048,1049,열,10
1049,1050,열다,open
1050,1051,열리다,be opened
1051,1052,열쇠,key
1052,1053,열심히,"hard, enthusiastic"
1053,1054,열차,train
1054,1055,엽서,postcard
1055,1056,영,"spirit, zero"
1056,1057,영국,The United Kingdom
1057,1058,영상,video
1058,1059,영어,English
1059,1060,영어회화,English conversation
1060,1061,영하,"minus, below zero"
1061,1062,영화,movie
1062,1063,영화관,movie theater
1063,1064,영화배우,movie star
1064,1065,영화표,movie ticket
1065,1066,옆,side
1066,1067,예,yes
1067,1068,예문,"example, model sentence"
1068,1069,예쁘다,"pretty, beautiful"
1069,1070,예순,60
1070,1071,예약,reservation
1071,1072,옛날,"a long ago, olden days"
1072,1073,오,5
1073,1074,오늘,today
1074,1075,오다,come
1075,1076,오래,"long, much"
1076,1077,오래간만,after a long time
1077,1078,오래간만입니다,Long time no see.
1078,1079,오랜만,after a long time
1079,1080,오랜만에,after a long time
1080,1081,오랫동안,for a long time
1081,1082,오렌지,orange
1082,1083,오르다,climb
1083,1084,오른쪽,"right side, right"
1084,1085,오리,duck
1085,1086,오빠,brother (as seen from the younger sister)
1086,1087,오십,50
1087,1088,오월,May
1088,1089,오이,cucumber
1089,1090,오전,"morning, a.m."
1090,1091,오징어,squid
1091,1092,오후,afternoon
1092,1093,올라가다,go up
1093,1094,올라오다,come up
1094,1095,올려놓다,"put on, place"
1095,1096,올림픽,olympic
1096,1097,올해,this year
1097,1098,옮기다,"move, transfer, translate"
1098,1099,옷,"dress, clothes"
1099,1100,옷가게,clothing store
1100,1101,옷장,closet
1101,1102,와이셔츠,shirt
1102,1103,왜,why
1103,1104,왜냐하면,because
1104,1105,외국,foreign country
1105,1106,외국어,foreign language
1106,1107,외국인,foreigner
1107,1108,외롭다,lonely
1108,1109,외삼촌,maternal uncle
1109,1110,외숙모,maternal aunt
1110,1111,외출하다,go out
1111,1112,외할머니,maternal grandmother
1112,1113,외할아버지,maternal grandfather
1113,1114,왼쪽,left
1114,1115,요금,fee
1115,1116,요르단,Jordan
1116,1117,요리,"cooking, cuisine"
1117,1118,요일,day of the week
1118,1119,요즘,"nowadays, around this time, lately"
1119,1120,우리,"we, us"
1120,1121,우리나라,"our country, South Korea"
1121,1122,우산,umbrella
1122,1123,우선,first
1123,1124,우유,milk
1124,1125,우체국,post office
1125,1126,우표,stamp
1126,1127,운동,exercise
1127,1128,운동복,"sportswear, gym clothes"
1128,1129,운동선수,athlete
1129,1130,운동장,"playground, athletic field"
1130,1131,운동하다,exercise
1131,1132,운동화,sports shoes
1132,1133,운전하다,drive
1133,1134,울다,cry
1134,1135,울리다,"make cry, chime"
1135,1136,움직이다,move
1136,1137,웃기다,"funny, make someone laugh"
1137,1138,웃다,laugh
1138,1139,원,won (currency units of Korea)
1139,1140,원피스,one-piece dress
1140,1141,원하다,"want, wish, desire"
1141,1142,월,month
1142,1143,월급,monthly salary
1143,1144,월드컵,world cup
1144,1145,월세,monthly rent
1145,1146,월요일,Monday
1146,1147,웬일,"for some reason, What was it?"
1147,1148,위,"top, up"
1148,1149,위치,"location, position"
1149,1150,위하다,"for, in favor of, for the sake of"
1150,1151,위험하다,dangerous
1151,1152,유럽,Europe
1152,1153,유리,glass
1153,1154,유명하다,famous
1154,1155,유월,June
1155,1156,유학,study abroad
1156,1157,유학생,"foreign student, international student"
1157,1158,유행,trend
1158,1159,육,6
1159,1160,육십,60
1160,1161,은행,bank
1161,1162,은행원,bank clerk
1162,1163,음료수,"drink, soft drink"
1163,1164,음반,record
1164,1165,음식,"food, cooking"
1165,1166,음악,music
1166,1167,음악가,musician
1167,1168,응,Yeah (answer)
1168,1169,의미,meaning
1169,1170,의사,doctor
1170,1171,의자,chair
1171,1172,이,"this, tooth, 2"
1172,1173,이거,this
1173,1174,이것,this
1174,1175,이곳,"this place, here"
1175,1176,이따가,later
1176,1177,이런,"this, such ~"
1177,1178,이렇게,"like this, so, in this way"
1178,1179,이렇다,like this
1179,1180,이름,name
1180,1181,이메일,e-mail
1181,1182,이모,maternal aunt
1182,1183,이모부,maternal uncle
1183,1184,이번,this time
1184,1185,이분,this person
1185,1186,이사,"move, moving"
1186,1187,이상,"more than, strange"
1187,1188,이상하다,"strange, funny, weird"
1188,1189,이십,20
1189,1190,이야기,story
1190,1191,이야기하다,talk
1191,1192,이용,usage
1192,1193,이용하다,use
1193,1194,이월,February
1194,1195,이유,reason
1195,1196,이제,now
1196,1197,이집트,Egypt
1197,1198,이쪽,"this way, here, this person"
1198,1199,이틀,two days
1199,1200,이해,understanding
1200,1201,이해하다,understand
1201,1202,인,"sign, ~ person(s)"
1202,1203,인구,population
1203,1204,인기,popularity
1204,1205,인기스타,popular star
1205,1206,인도,India
1206,1207,인사,greetings
1207,1208,인사하다,greet
1208,1209,인삼,ginseng
1209,1210,인상,impression
1210,1211,인천,Incheon
1211,1212,인터넷,internet
1212,1213,인터뷰하다,interview
1213,1214,인형,doll
1214,1215,일,"work, 1, day"
1215,1216,일곱,7
1216,1217,일기,diary
1217,1218,일기예보,weather forecast
1218,1219,일본,Japan
1219,1220,일본드라마,Japanese drama
1220,1221,일본말,Japanese language
1221,1222,일본사람,Japanese people
1222,1223,일본어,Japanese language
1223,1224,일본요리,Japanese food
1224,1225,일상생활,everyday life
1225,1226,일식,"Japanese style, Japanese food"
1226,1227,일어나다,"rise, stand, occur"
1227,1228,일어서다,"get up, stand up"
1228,1229,일요일,Sunday
1229,1230,일월,January
1230,1231,일주일,one week
1231,1232,일찍,early
1232,1233,일하다,work
1233,1234,일흔,70
1234,1235,읽기,reading
1235,1236,읽다,read
1236,1237,잃다,lose
1237,1238,잃어버리다,lose
1238,1239,입,mouth
1239,1240,입구,entrance
1240,1241,입다,"put on, wear"
1241,1242,입원하다,hospitalize
1242,1243,입학,admission
1243,1244,있다,"have, there"
1244,1245,잊다,forget
1245,1246,잊어버리다,forget
1246,1247,자,"character, Here we go."
1247,1248,자기,"myself, own"
1248,1249,자다,sleep
1249,1250,자동차,"car, automobile"
1250,1251,자동차회사,car company
1251,1252,자료,"material, document"
1252,1253,자르다,cut
1253,1254,자리,"seat, location"
1254,1255,자신,"myself, own"
1255,1256,자연,nature
1256,1257,자유,freedom
1257,1258,자장면,Jajangmyeon
1258,1259,자전거,bicycle
1259,1260,자주,often
1260,1261,작년,last year
1261,1262,작다,small
1262,1263,작은아버지,uncle
1263,1264,작은어머니,aunt
1264,1265,잔,"glass, ~ cup(s)"
1265,1266,잔치,"party, feast"
1266,1267,잘,well
1267,1268,잘못,mistake
1268,1269,잘생기다,handsome
1269,1270,잘하다,"do well, good at"
1270,1271,잠,"slumbers, sleep"
1271,1272,잠깐,"for a while, a little"
1272,1273,잠시,"for a bit, for a while, a little"
1273,1274,잠자다,"sleep, go to bed"
1274,1275,잡다,"catch, grab, hold"
1275,1276,잡수시다,eat (honorific form)
1276,1277,잡지,magazine
1277,1278,장,"~ chapter(s), ~ sheet(s)"
1278,1279,장갑,gloves
1279,1280,장마,rainy season
1280,1281,장마철,rainy season
1281,1282,장미,rose
1282,1283,장소,place
1283,1284,장점,advantage
1284,1285,재료,material
1285,1286,재미없다,"not funny, uninteresting"
1286,1287,재미있다,interesting
1287,1288,재킷,jacket
1288,1289,저,that
1289,1290,저거,that
1290,1291,저것,that
1291,1292,저곳,over there
1292,1293,저기,"there, over there"
1293,1294,저녁,"dinner, evening, night"
1294,1295,저녁식사,dinner
1295,1296,저렇게,"like that, in that way"
1296,1297,저분,that person
1297,1298,저쪽,"there, over there"
1298,1299,저희,we
1299,1300,적,enemy
1300,1301,적다,"be few, write down"
1301,1302,전,"all, before"
1302,1303,전공,major
1303,1304,전기자동차,electric car
1304,1305,전자사전,electronic dictionary
1305,1306,전하다,tell
1306,1307,전혀,not at all
1307,1308,전화,telephone
1308,1309,전화기,telephone
1309,1310,전화번호,phone number
1310,1311,절,"~ section(s), temple"
1311,1312,절대,"never, absolutely"
1312,1313,젊다,young
1313,1314,점,point
1314,1315,점수,"score, point"
1315,1316,점심,lunch
1316,1317,점심시간,lunchtime
1317,1318,점심식사,lunch
1318,1319,점원,clerk
1319,1320,점퍼,jacket
1320,1321,젓가락,chopsticks
1321,1322,정거장,"station, depot"
1322,1323,정도,degree
1323,1324,정류장,"station, bus stop"
1324,1325,정리하다,"straighten out, organize"
1325,1326,정말,"really, truly"
1326,1327,정문,"front door, main gate"
1327,1328,정보,information
1328,1329,정하다,"choose, establish"
1329,1330,제가,I
1330,1331,제목,title
1331,1332,제일,most
1332,1333,제주도,Jeju Island
1333,1334,조금,a little
1334,1335,조사하다,investigate
1335,1336,조선,"shipbuilding, Korea"
1336,1337,조선말,Korean language
1337,1338,조선어,Korean language
1338,1339,조심하다,"be careful, warn"
1339,1340,조용하다,"silent, quiet"
1340,1341,조용히,quietly
1341,1342,조카,nephew
1342,1343,졸업,graduation
1343,1344,졸업하다,graduate
1344,1345,좀,a little
1345,1346,좀더,a little more
1346,1347,좁다,narrow
1347,1348,종로,Jong-ro
1348,1349,종류,"kind, type"
1349,1350,종업원,employee
1350,1351,종이,paper
1351,1352,종일,all day
1352,1353,좋다,good
1353,1354,좋아하다,like
1354,1355,죄송하다,sorry
1355,1356,주,week
1356,1357,주다,give
1357,1358,주로,mainly
1358,1359,주말,weekend
1359,1360,주머니,"pocket, pouch"
1360,1361,주무시다,"sleep, rest"
1361,1362,주문하다,order
1362,1363,주변,around
1363,1364,주부,housewife
1364,1365,주사,injection
1365,1366,주소,address
1366,1367,주스,juice
1367,1368,주위,around
1368,1369,주인,owner
1369,1370,주차장,parking lot
1370,1371,주차하다,park
1371,1372,주황색,orange color
1372,1373,죽,"bamboo, porridge"
1373,1374,죽다,die
1374,1375,준비,preparation
1375,1376,준비하다,prepare
1376,1377,줄,"line, column, string"
1377,1378,줄다,"shrink, decrease"
1378,1379,중,"medium, during"
1379,1380,중국,China
1380,1381,중국어,Chinese
1381,1382,중국집,Chinese restaurant
1382,1383,중식,Chinese cuisine
1383,1384,중심,center
1384,1385,중요,importance
1385,1386,중요하다,important
1386,1387,중학교,"middle school, Junior high school"
1387,1388,중학생,middle school student
1388,1389,즐거워하다,have fun
1389,1390,즐겁다,"fun, be pleasant"
1390,1391,즐기다,"enjoy, have fun"
1391,1392,증세,"symptom, medical condition"
1392,1393,지각,"tardy, being late"
1393,1394,지갑,wallet
1394,1395,지금,now
1395,1396,지나다,pass by
1396,1397,지난달,last month
1397,1398,지난번,last time
1398,1399,지난주,last week
1399,1400,지내다,"stay, spend, live"
1400,1401,지다,lose
1401,1402,지도,map
1402,1403,지방,"fat, region"
1403,1404,지우개,eraser
1404,1405,지키다,protect
1405,1406,지하,underground
1406,1407,지하도,underpass
1407,1408,지하철,subway
1408,1409,지하철역,subway station
1409,1410,직업,"job, profession"
1410,1411,직원,"employee, staff"
1411,1412,직장,workplace
1412,1413,직접,"directly, direct"
1413,1414,진달래,azalea
1414,1415,질,quality
1415,1416,질문,question
1416,1417,질문하다,ask a question
1417,1418,짐,"load, baggage"
1418,1419,집,"house, shop"
1419,1420,짓다,"build, create"
1420,1421,짜다,"salty, make (the plan)"
1421,1422,짜리,a value (won coin)
1422,1423,짧다,short
1423,1424,쪽,"side, page"
1424,1425,쯤,"about, around ~"
1425,1426,찌개,"stew, soup"
1426,1427,찍다,"pierce, take (a photo), press"
1427,1428,차,"car, tea"
1428,1429,차갑다,cold
1429,1430,차다,kick
1430,1431,차리다,"prepare, arrange"
1431,1432,착하다,"be good, friendly"
1432,1433,참,"really, very"
1433,1434,창문,window
1434,1435,찾다,"find, visit"
1435,1436,찾아가다,go to visit
1436,1437,찾아오다,come to visit
1437,1438,채소,vegetable
1438,1439,책,book
1439,1440,책방,bookstore
1440,1441,책상,desk
1441,1442,책임,responsibility
1442,1443,책장,bookshelf
1443,1444,처음,"first, for the first time"
1444,1445,처음 뵙겠습니다,Nice to meet you.
1445,1446,천,1000
1446,1447,천천히,slowly
1447,1448,철,"iron, season"
1448,1449,첫,first
1449,1450,첫째,first
1450,1451,청바지,blue jeans
1451,1452,청소기,vacuum cleaner
1452,1453,청소하다,"sweep, clean"
1453,1454,초,~second(s)
1454,1455,초대하다,invite
1455,1456,초등학교,elementary school
1456,1457,초등학생,elementary student
1457,1458,초록색,green color
1458,1459,초콜릿,chocolate
1459,1460,촬영하다,take a picture
1460,1461,최고,"best, the highest"
1461,1462,추다,dance
1462,1463,추석,Chusoku (Korean Thanksgiving Day)
1463,1464,추억,memory
1464,1465,축구,"football, soccer"
1465,1466,축제,festival
1466,1467,축하,celebration
1467,1468,축하하다,celebrate
1468,1469,축하합니다,congratulations
1469,1470,출구,exit
1470,1471,출근하다,go to work
1471,1472,출발,"start, departure"
1472,1473,출발하다,depart
1473,1474,출장,business trip
1474,1475,춤,dance
1475,1476,춤추다,dance
1476,1477,춥다,cold
1477,1478,취미,hobby
1478,1479,취소하다,cancel
1479,1480,취직하다,get a job
1480,1481,층,"layer, ~ floor"
1481,1482,치과,"dentist, dentistry"
1482,1483,치료하다,treat
1483,1484,치마,skirt
1484,1485,치약,toothpaste
1485,1486,친구,friend
1486,1487,친절하다,be kind
1487,1488,친척,relative
1488,1489,친하다,"close, familiar"
1489,1490,칠,7
1490,1491,칠십,70
1491,1492,칠월,July
1492,1493,칠판,blackboard
1493,1494,침대,bed
1494,1495,칫솔,toothbrush
1495,1496,카드,card
1496,1497,카레,curry
1497,1498,카메라,camera
1498,1499,카페,"cafe, coffee shops"
1499,1500,칼,"knife, cutlery, swords"
1500,1501,캐나다,Canada
1501,1502,커피,coffee
1502,1503,커피숍,coffee shop
1503,1504,컴퓨터,"computer, PC"
1504,1505,컵,cup
1505,1506,케이크,cake
1506,1507,켜다,"turn on (the light, the power, etc.)"
1507,1508,코,nose
1508,1509,코트,coat
1509,1510,코피,nosebleed
1510,1511,콜라,Coke
1511,1512,콧노래,humming
1512,1513,콧물,"snot, nasal discharge"
1513,1514,콩,"bean, soy"
1514,1515,크기,size
1515,1516,크다,"big, large"
1516,1517,크리스마스,Christmas
1517,1518,큰아버지,uncle
1518,1519,큰어머니,aunt
1519,1520,키,"key, height"
1520,1521,킬로그램,kilogram
1521,1522,킬로미터,kilometer
1522,1523,타다,"ride, get on"
1523,1524,타월,towel
1524,1525,탁구,table tennis
1525,1526,태국,Thailand
1526,1527,태권도,Taekwondo
1527,1528,태어나다,be born
1528,1529,태풍,typhoon
1529,1530,택시,taxi
1530,1531,탤런트,entertainers
1531,1532,터미널,terminal
1532,1533,테니스,tennis
1533,1534,테이블,table
1534,1535,텔레비전,TV
1535,1536,토마토,tomato
1536,1537,토요일,Saturday
1537,1538,통,"barrel, ~ package(s)"
1538,1539,통장,"bank book, (deposit) passbook"
1539,1540,통하다,"pass, lead"
1540,1541,퇴근하다,leave the office
1541,1542,특별히,especially
1542,1543,특징,"characteristic, feature"
1543,1544,특히,"especially, in particular"
1544,1545,틀다,turn on (the switch)
1545,1546,틀리다,wrong
1546,1547,티셔츠,t-shirt
1547,1548,팀,team
1548,1549,파,"wave, green onion"
1549,1550,파란색,blue color
1550,1551,파랗다,blue
1551,1552,파티,party
1552,1553,팔,8
1553,1554,팔다,sell
1554,1555,팔리다,"sell, be sold"
1555,1556,팔십,80
1556,1557,팔월,August
1557,1558,패션,fashion
1558,1559,퍼센트,percent
1559,1560,페이지,page
1560,1561,펜,pen
1561,1562,펴다,"spread, stretch"
1562,1563,편,"side, episode"
1563,1564,편지,letter
1564,1565,편하다,"comfortable, easy, convenient"
1565,1566,평양,Pyongyang
1566,1567,평일,weekday
1567,1568,포도,grape
1568,1569,포장,packing
1569,1570,표,"table, ticket"
1570,1571,표현,expression
1571,1572,푹,deeply
1572,1573,풀,"pool, grass"
1573,1574,풀다,solve
1574,1575,프랑스,France
1575,1576,프로그램,program
1576,1577,프린트,print
1577,1578,피,blood
1578,1579,피곤하다,tired
1579,1580,피다,bloom
1580,1581,피아노,piano
1581,1582,피우다,"smoke, bloom"
1582,1583,피자,pizza
1583,1584,필름,film
1584,1585,필요,necessity
1585,1586,필요하다,need
1586,1587,필통,pencil case
1587,1588,하나,1
1588,1589,하늘,sky
1589,1590,하늘색,"sky blue, light blue"
1590,1591,하다,"do, say"
1591,1592,하루,one day
1592,1593,하숙,"boarding house, lodging house"
1593,1594,하숙집,"boarding house, lodging house"
1594,1595,하얀색,white color
1595,1596,하얗다,white
1596,1597,하지만,"but, however"
1597,1598,학,crane
1598,1599,학교,school
1599,1600,학기,semester
1600,1601,학년,"grade, school year"
1601,1602,학생,student
1602,1603,학생증,student ID card
1603,1604,학원,"academy, school"
1604,1605,한,"one, one of the ~"
1605,1606,한강,"Han River, Hangang"
1606,1607,한국,Korea
1607,1608,한국드라마,Korean drama
1608,1609,한국말,Korean language
1609,1610,한국사람,Korean people
1610,1611,한국어,Korean language
1611,1612,한국요리,Korean cuisine
1612,1613,한글,Hangul
1613,1614,한번,once
1614,1615,한복,"Hanbok, Korean traditional clothes"
1615,1616,한식,Korean cuisine
1616,1617,한자,Chinese character
1617,1618,할머니,grandmother
1618,1619,할아버지,grandfather
1619,1620,할인,"sale, discount"
1620,1621,함께,together
1621,1622,합격,pass
1622,1623,항상,always
1623,1624,해,"year, sun"
1624,1625,해외,overseas
1625,1626,해외여행,overseas trip
1626,1627,핸드폰,"cell phone, mobile phone"
1627,1628,햄버거,hamburger
1628,1629,햇빛,"sunshine, sunlight"
1629,1630,행복,happiness
1630,1631,행복하다,happy
1631,1632,행사,event
1632,1633,허리,"waist, hip"
1633,1634,현금,cash
1634,1635,현재,"now, current"
1635,1636,형,brother (as seen from the younger brother)
1636,1637,형님,big brother (honorific form)
1637,1638,형제,sibling
1638,1639,호,No. ~
1639,1640,호랑이,tiger
1640,1641,호주,Australia
1641,1642,호텔,hotel
1642,1643,혼자,alone
1643,1644,홈페이지,home page
1644,1645,홍차,black tea
1645,1646,화,anger
1646,1647,화가,"artist, painter"
1647,1648,화나다,angry
1648,1649,화내다,get angry
1649,1650,화요일,Tuesday
1650,1651,화장실,"restroom, toilet, lavatory"
1651,1652,화장품,cosmetics
1652,1653,화장하다,makeup
1653,1654,확인하다,"confirm, check"
1654,1655,환영하다,welcome
1655,1656,환자,patient
1656,1657,회사,company
1657,1658,회사원,employee
1658,1659,회색,grey
1659,1660,회의,conference
1660,1661,횡단보도,crosswalk
1661,1662,후,after
1662,1663,후배,Junior
1663,1664,휴가,"vacation, holiday"
1664,1665,휴대전화,"cell phone, mobile phone"
1665,1666,휴일,holiday
1666,1667,휴지,toilet paper
1667,1668,휴지통,trash can
1668,1669,흐리다,cloudy
1669,1670,흰색,white color
1670,1671,힘,power
